"_time",count
"2023-10-15T16:30:00.000+00:00",2808
"2023-10-15T17:00:00.000+00:00",4492
"2023-10-15T18:00:00.000+00:00",4376
"2023-10-15T18:30:00.000+00:00",2835
"2023-10-15T19:00:00.000+00:00",3500
"2023-10-15T19:30:00.000+00:00",2743
"2023-10-15T20:10:00.000+00:00",3319
"2023-10-15T20:40:00.000+00:00",3325
"2023-10-15T21:10:00.000+00:00",2909
"2023-10-15T21:40:00.000+00:00",2933
"2023-10-15T23:10:00.000+00:00",4225
"2023-10-15T23:40:00.000+00:00",3646
"2023-10-16T00:10:00.000+00:00",3955
"2023-10-16T01:30:00.000+00:00",7126
"2023-10-16T01:40:00.000+00:00",6124
"2023-10-16T02:10:00.000+00:00",5173
"2023-10-16T02:40:00.000+00:00",7634
"2023-10-16T04:00:00.000+00:00",7078
"2023-10-16T04:40:00.000+00:00",7058
"2023-10-16T05:10:00.000+00:00",6183
"2023-10-16T06:30:00.000+00:00",8232
"2023-10-16T07:00:00.000+00:00",13256
"2023-10-16T07:10:00.000+00:00",11021
"2023-10-16T07:40:00.000+00:00",10822
"2023-10-16T09:00:00.000+00:00",11874
"2023-10-16T09:30:00.000+00:00",11576
"2023-10-16T10:10:00.000+00:00",8832
"2023-10-16T11:30:00.000+00:00",12549
"2023-10-16T12:00:00.000+00:00",17419
"2023-10-16T12:30:00.000+00:00",18807
"2023-10-16T12:40:00.000+00:00",34789
"2023-10-16T14:00:00.000+00:00",20872
"2023-10-16T14:30:00.000+00:00",24351
"2023-10-16T15:00:00.000+00:00",30261
"2023-10-16T16:30:00.000+00:00",10775
"2023-10-16T17:00:00.000+00:00",15874
"2023-10-16T17:30:00.000+00:00",11396
"2023-10-16T18:00:00.000+00:00",13342
"2023-10-16T19:00:00.000+00:00",15932
"2023-10-16T19:30:00.000+00:00",9731
"2023-10-16T20:00:00.000+00:00",12737
"2023-10-16T20:30:00.000+00:00",9684
"2023-10-16T21:30:00.000+00:00",7972
"2023-10-16T22:00:00.000+00:00",9426
"2023-10-16T22:30:00.000+00:00",5831
"2023-10-16T23:00:00.000+00:00",7594
"2023-10-16T23:30:00.000+00:00",6964
"2023-10-17T00:10:00.000+00:00",5658
"2023-10-17T00:40:00.000+00:00",4928
"2023-10-17T01:10:00.000+00:00",7771
"2023-10-17T02:30:00.000+00:00",6284
"2023-10-17T02:40:00.000+00:00",5496
"2023-10-17T03:10:00.000+00:00",5510
"2023-10-17T03:40:00.000+00:00",4539
"2023-10-17T05:00:00.000+00:00",10967
"2023-10-17T05:40:00.000+00:00",5773
"2023-10-17T06:10:00.000+00:00",8176
"2023-10-17T07:30:00.000+00:00",10439
"2023-10-17T08:00:00.000+00:00",12400
"2023-10-17T08:10:00.000+00:00",9987
"2023-10-17T08:40:00.000+00:00",9229
"2023-10-17T10:00:00.000+00:00",12424
"2023-10-17T10:30:00.000+00:00",7506
"2023-10-17T11:10:00.000+00:00",9264
"2023-10-17T12:30:00.000+00:00",13000
"2023-10-17T13:00:00.000+00:00",21691
"2023-10-17T13:30:00.000+00:00",14686
"2023-10-17T13:40:00.000+00:00",18147
"2023-10-17T15:00:00.000+00:00",32585
"2023-10-17T15:30:00.000+00:00",14872
"2023-10-17T16:00:00.000+00:00",18278
"2023-10-17T17:30:00.000+00:00",13783
"2023-10-17T18:00:00.000+00:00",14412
"2023-10-17T18:30:00.000+00:00",9466
"2023-10-17T19:00:00.000+00:00",15218
"2023-10-17T20:00:00.000+00:00",12999
"2023-10-17T20:30:00.000+00:00",9379
"2023-10-17T21:00:00.000+00:00",12197
"2023-10-17T21:30:00.000+00:00",9645
"2023-10-17T22:30:00.000+00:00",6560
"2023-10-17T23:00:00.000+00:00",9541
"2023-10-17T23:30:00.000+00:00",5745
"2023-10-18T00:00:00.000+00:00",11123
"2023-10-18T00:30:00.000+00:00",6422
"2023-10-18T01:00:00.000+00:00",8287
"2023-10-18T01:30:00.000+00:00",5547
"2023-10-18T02:00:00.000+00:00",8607
"2023-10-18T02:30:00.000+00:00",9097
"2023-10-18T03:00:00.000+00:00",22428
"2023-10-18T03:40:00.000+00:00",15440
"2023-10-18T04:10:00.000+00:00",6568
"2023-10-18T04:40:00.000+00:00",5285
"2023-10-18T06:00:00.000+00:00",10991
"2023-10-18T06:40:00.000+00:00",7748
"2023-10-18T07:10:00.000+00:00",13286
"2023-10-18T08:30:00.000+00:00",10925
"2023-10-18T09:00:00.000+00:00",14537
"2023-10-18T09:10:00.000+00:00",13002
"2023-10-18T09:40:00.000+00:00",11654
"2023-10-18T11:00:00.000+00:00",19261
"2023-10-18T11:30:00.000+00:00",10342
"2023-10-18T12:10:00.000+00:00",11386
"2023-10-18T13:30:00.000+00:00",15962
"2023-10-18T14:00:00.000+00:00",33759
"2023-10-18T14:30:00.000+00:00",16385
"2023-10-18T14:40:00.000+00:00",14122
"2023-10-18T16:00:00.000+00:00",18108
"2023-10-18T16:30:00.000+00:00",12502
"2023-10-18T17:00:00.000+00:00",20785
"2023-10-18T18:30:00.000+00:00",13136
"2023-10-18T19:00:00.000+00:00",15245
"2023-10-18T19:30:00.000+00:00",11943
"2023-10-18T20:00:00.000+00:00",12968
"2023-10-18T21:00:00.000+00:00",10714
"2023-10-18T21:30:00.000+00:00",8318
"2023-10-18T22:00:00.000+00:00",11015
"2023-10-18T22:30:00.000+00:00",6319
"2023-10-18T23:30:00.000+00:00",7736
"2023-10-19T00:00:00.000+00:00",9181
"2023-10-19T00:30:00.000+00:00",6101
"2023-10-19T01:00:00.000+00:00",7764
"2023-10-19T01:30:00.000+00:00",5580
"2023-10-19T02:00:00.000+00:00",7622
"2023-10-19T02:30:00.000+00:00",6289
"2023-10-19T03:00:00.000+00:00",22980
"2023-10-19T03:30:00.000+00:00",12987
"2023-10-19T04:00:00.000+00:00",7748
"2023-10-19T05:00:00.000+00:00",9339
"2023-10-19T05:30:00.000+00:00",5820
"2023-10-19T06:00:00.000+00:00",10888
"2023-10-19T06:30:00.000+00:00",10177
"2023-10-19T07:40:00.000+00:00",11223
"2023-10-19T08:10:00.000+00:00",9824
"2023-10-19T09:30:00.000+00:00",9779
"2023-10-19T10:00:00.000+00:00",13527
"2023-10-19T10:10:00.000+00:00",8343
"2023-10-19T10:40:00.000+00:00",8342
"2023-10-19T12:00:00.000+00:00",16576
"2023-10-19T12:30:00.000+00:00",12645
"2023-10-19T13:10:00.000+00:00",16180
"2023-10-19T14:30:00.000+00:00",14695
"2023-10-19T15:00:00.000+00:00",28394
"2023-10-19T15:30:00.000+00:00",12852
"2023-10-19T15:40:00.000+00:00",10966
"2023-10-19T17:00:00.000+00:00",20274
"2023-10-19T17:30:00.000+00:00",24885
"2023-10-19T18:00:00.000+00:00",19494
"2023-10-19T19:30:00.000+00:00",9377
"2023-10-19T20:00:00.000+00:00",12843
"2023-10-19T20:30:00.000+00:00",10140
"2023-10-19T21:00:00.000+00:00",10353
"2023-10-19T22:00:00.000+00:00",8299
"2023-10-19T22:30:00.000+00:00",5570
"2023-10-19T23:00:00.000+00:00",7597
"2023-10-19T23:30:00.000+00:00",5095
"2023-10-20T00:30:00.000+00:00",5989
"2023-10-20T01:00:00.000+00:00",7783
"2023-10-20T01:30:00.000+00:00",4994
"2023-10-20T02:00:00.000+00:00",10918
"2023-10-20T02:30:00.000+00:00",6612
"2023-10-20T03:00:00.000+00:00",22736
"2023-10-20T03:30:00.000+00:00",10776
"2023-10-20T04:00:00.000+00:00",7050
"2023-10-20T04:30:00.000+00:00",5422
"2023-10-20T05:00:00.000+00:00",8631
"2023-10-20T06:00:00.000+00:00",9971
"2023-10-20T06:30:00.000+00:00",8960
"2023-10-20T07:00:00.000+00:00",12818
"2023-10-20T07:30:00.000+00:00",9460
"2023-10-20T08:30:00.000+00:00",9578
"2023-10-20T09:00:00.000+00:00",11353
"2023-10-20T09:30:00.000+00:00",9970
"2023-10-20T10:00:00.000+00:00",12116
"2023-10-20T11:10:00.000+00:00",10131
"2023-10-20T11:40:00.000+00:00",9630
"2023-10-20T13:00:00.000+00:00",17155
"2023-10-20T13:30:00.000+00:00",11469
"2023-10-20T14:10:00.000+00:00",12671
"2023-10-20T15:30:00.000+00:00",13098
"2023-10-20T16:00:00.000+00:00",13209
"2023-10-20T16:30:00.000+00:00",9665
"2023-10-20T16:40:00.000+00:00",9170
"2023-10-20T18:00:00.000+00:00",13890
"2023-10-20T18:30:00.000+00:00",8916
"2023-10-20T19:00:00.000+00:00",12065
"2023-10-20T20:30:00.000+00:00",7022
"2023-10-20T21:00:00.000+00:00",9146
"2023-10-20T21:30:00.000+00:00",5824
"2023-10-20T22:00:00.000+00:00",7356
"2023-10-20T23:00:00.000+00:00",6766
"2023-10-20T23:30:00.000+00:00",4044
"2023-10-21T00:00:00.000+00:00",6191
"2023-10-21T00:30:00.000+00:00",3223
"2023-10-21T01:30:00.000+00:00",3859
"2023-10-21T02:00:00.000+00:00",4030
"2023-10-21T02:30:00.000+00:00",3144
"2023-10-21T03:00:00.000+00:00",18064
"2023-10-21T03:30:00.000+00:00",8684
"2023-10-21T04:00:00.000+00:00",4663
"2023-10-21T04:30:00.000+00:00",2933
"2023-10-21T05:00:00.000+00:00",6509
"2023-10-21T05:30:00.000+00:00",3353
"2023-10-21T06:00:00.000+00:00",5739
"2023-10-21T07:00:00.000+00:00",6449
"2023-10-21T07:30:00.000+00:00",5148
"2023-10-21T08:00:00.000+00:00",5724
"2023-10-21T08:30:00.000+00:00",4012
"2023-10-21T09:30:00.000+00:00",5255
"2023-10-21T10:00:00.000+00:00",6117
"2023-10-21T10:30:00.000+00:00",4118
"2023-10-21T11:00:00.000+00:00",12410
"2023-10-21T12:30:00.000+00:00",5464
"2023-10-21T13:00:00.000+00:00",9005
"2023-10-21T13:30:00.000+00:00",4181
"2023-10-21T14:50:00.000+00:00",3046
"2023-10-21T15:10:00.000+00:00",4166
"2023-10-21T16:30:00.000+00:00",3561
"2023-10-21T17:00:00.000+00:00",5429
"2023-10-21T17:30:00.000+00:00",3338
"2023-10-21T17:40:00.000+00:00",2908
"2023-10-21T19:00:00.000+00:00",4084
"2023-10-21T19:30:00.000+00:00",2946
"2023-10-21T20:00:00.000+00:00",4051
"2023-10-21T21:30:00.000+00:00",2576
"2023-10-21T22:00:00.000+00:00",8326
"2023-10-21T22:30:00.000+00:00",3069
"2023-10-21T23:00:00.000+00:00",5225
"2023-10-22T00:00:00.000+00:00",4352
"2023-10-22T00:30:00.000+00:00",5106
"2023-10-22T01:00:00.000+00:00",4139
"2023-10-22T01:30:00.000+00:00",2538
"2023-10-22T02:30:00.000+00:00",2497
"2023-10-22T03:00:00.000+00:00",17840
"2023-10-22T03:30:00.000+00:00",8003
"2023-10-22T04:00:00.000+00:00",3680
"2023-10-22T04:30:00.000+00:00",2628
"2023-10-22T05:00:00.000+00:00",6093
"2023-10-22T05:30:00.000+00:00",2619
"2023-10-22T06:00:00.000+00:00",4322
"2023-10-22T06:30:00.000+00:00",2922
"2023-10-22T07:00:00.000+00:00",4761
"2023-10-22T08:00:00.000+00:00",5482
"2023-10-22T08:30:00.000+00:00",3877
"2023-10-22T09:00:00.000+00:00",4095
"2023-10-22T09:30:00.000+00:00",4750
"2023-10-22T10:30:00.000+00:00",3232
"2023-10-22T11:00:00.000+00:00",10650
"2023-10-22T11:30:00.000+00:00",3816
"2023-10-22T12:00:00.000+00:00",5394
"2023-10-22T13:30:00.000+00:00",3598
"2023-10-22T14:00:00.000+00:00",5050
"2023-10-22T14:30:00.000+00:00",3620
"2023-10-22T15:50:00.000+00:00",2842
"2023-10-22T16:00:00.000+00:00",4387
"2023-10-22T16:30:00.000+00:00",3174
"2023-10-22T17:00:00.000+00:00",4089
"2023-10-22T18:20:00.000+00:00",2829
"2023-10-22T19:10:00.000+00:00",2644
"2023-10-22T19:40:00.000+00:00",2906
"2023-10-22T20:10:00.000+00:00",3128
"2023-10-22T20:40:00.000+00:00",2645
"2023-10-22T21:10:00.000+00:00",3136
"2023-10-22T21:40:00.000+00:00",3066
"2023-10-22T22:10:00.000+00:00",3395
"2023-10-22T22:40:00.000+00:00",3299
"2023-10-22T23:10:00.000+00:00",3750
"2023-10-22T23:40:00.000+00:00",3722
"2023-10-23T00:40:00.000+00:00",4420
"2023-10-23T01:10:00.000+00:00",5491
"2023-10-23T01:40:00.000+00:00",5838
"2023-10-23T02:10:00.000+00:00",4866
"2023-10-23T03:10:00.000+00:00",9726
"2023-10-23T03:40:00.000+00:00",3932
"2023-10-23T04:10:00.000+00:00",5070
"2023-10-23T04:40:00.000+00:00",4421
"2023-10-23T06:10:00.000+00:00",6034
"2023-10-23T06:40:00.000+00:00",9467
"2023-10-23T07:10:00.000+00:00",10564
"2023-10-23T08:30:00.000+00:00",8905
"2023-10-23T08:40:00.000+00:00",10140
"2023-10-23T09:10:00.000+00:00",9096
"2023-10-23T09:40:00.000+00:00",8366
"2023-10-23T11:00:00.000+00:00",20068
"2023-10-23T11:40:00.000+00:00",10039
"2023-10-23T12:10:00.000+00:00",10475
"2023-10-23T13:30:00.000+00:00",14332
"2023-10-23T14:00:00.000+00:00",20582
"2023-10-23T14:10:00.000+00:00",13199
"2023-10-23T14:40:00.000+00:00",13062
"2023-10-23T16:00:00.000+00:00",16022
"2023-10-23T16:30:00.000+00:00",14579
"2023-10-23T17:10:00.000+00:00",9767
"2023-10-23T18:30:00.000+00:00",9873
"2023-10-23T19:00:00.000+00:00",17333
"2023-10-23T19:30:00.000+00:00",12367
"2023-10-23T19:40:00.000+00:00",9572
"2023-10-23T21:00:00.000+00:00",9646
"2023-10-23T21:30:00.000+00:00",7503
"2023-10-23T22:00:00.000+00:00",9475
"2023-10-23T22:40:00.000+00:00",5087
"2023-10-23T23:10:00.000+00:00",8953
"2023-10-23T23:40:00.000+00:00",7134
"2023-10-24T00:10:00.000+00:00",5825
"2023-10-24T00:40:00.000+00:00",4555
"2023-10-24T01:40:00.000+00:00",6410
"2023-10-24T02:10:00.000+00:00",7398
"2023-10-24T02:40:00.000+00:00",5285
"2023-10-24T03:10:00.000+00:00",7655
"2023-10-24T04:10:00.000+00:00",5735
"2023-10-24T04:40:00.000+00:00",4387
"2023-10-24T05:10:00.000+00:00",6576
"2023-10-24T05:40:00.000+00:00",5435
"2023-10-24T07:10:00.000+00:00",10727
"2023-10-24T07:40:00.000+00:00",13262
"2023-10-24T08:10:00.000+00:00",12089
"2023-10-24T09:30:00.000+00:00",9481
"2023-10-24T09:40:00.000+00:00",9839
"2023-10-24T10:10:00.000+00:00",7490
"2023-10-24T10:40:00.000+00:00",6528
"2023-10-24T12:00:00.000+00:00",17908
"2023-10-24T12:40:00.000+00:00",9965
"2023-10-24T13:10:00.000+00:00",16565
"2023-10-24T14:30:00.000+00:00",14387
"2023-10-24T15:00:00.000+00:00",26288
"2023-10-24T15:10:00.000+00:00",14405
"2023-10-24T15:40:00.000+00:00",11203
"2023-10-24T17:00:00.000+00:00",14484
"2023-10-24T17:30:00.000+00:00",9842
"2023-10-24T18:10:00.000+00:00",12836
"2023-10-24T19:30:00.000+00:00",11580
"2023-10-24T20:00:00.000+00:00",14418
"2023-10-24T20:30:00.000+00:00",8697
"2023-10-24T20:40:00.000+00:00",8901
"2023-10-24T22:00:00.000+00:00",9562
"2023-10-24T22:30:00.000+00:00",6078
"2023-10-24T23:00:00.000+00:00",7718
"2023-10-25T00:30:00.000+00:00",5755
"2023-10-25T01:00:00.000+00:00",9150
"2023-10-25T01:30:00.000+00:00",7088
"2023-10-25T02:00:00.000+00:00",12153
"2023-10-25T02:40:00.000+00:00",5229
"2023-10-25T03:10:00.000+00:00",6680
"2023-10-25T03:40:00.000+00:00",5723
"2023-10-25T04:10:00.000+00:00",8595
"2023-10-25T05:10:00.000+00:00",11827
"2023-10-25T05:40:00.000+00:00",7326
"2023-10-25T06:10:00.000+00:00",7850
"2023-10-25T06:40:00.000+00:00",7284
"2023-10-25T08:10:00.000+00:00",10308
"2023-10-25T08:40:00.000+00:00",9281
"2023-10-25T09:10:00.000+00:00",9146
"2023-10-25T10:30:00.000+00:00",13462
"2023-10-25T10:40:00.000+00:00",8895
"2023-10-25T11:10:00.000+00:00",11534
"2023-10-25T11:40:00.000+00:00",10458
"2023-10-25T13:00:00.000+00:00",21729
"2023-10-25T13:40:00.000+00:00",13022
"2023-10-25T14:10:00.000+00:00",31390
"2023-10-25T15:30:00.000+00:00",18590
"2023-10-25T16:00:00.000+00:00",19903
"2023-10-25T16:10:00.000+00:00",13243
"2023-10-25T16:40:00.000+00:00",10945
"2023-10-25T18:00:00.000+00:00",15750
"2023-10-25T18:30:00.000+00:00",11917
"2023-10-25T19:10:00.000+00:00",10671
"2023-10-25T20:30:00.000+00:00",21549
"2023-10-25T21:00:00.000+00:00",20197
"2023-10-25T21:30:00.000+00:00",9203
"2023-10-25T21:40:00.000+00:00",19402
"2023-10-25T23:00:00.000+00:00",7421
"2023-10-25T23:30:00.000+00:00",6321
"2023-10-26T00:00:00.000+00:00",8295
"2023-10-26T01:30:00.000+00:00",5918
"2023-10-26T02:00:00.000+00:00",7875
"2023-10-26T02:30:00.000+00:00",7208
"2023-10-26T03:00:00.000+00:00",22943
"2023-10-26T04:00:00.000+00:00",7369
"2023-10-26T04:30:00.000+00:00",4930
"2023-10-26T05:00:00.000+00:00",13432
"2023-10-26T05:30:00.000+00:00",9715
"2023-10-26T06:10:00.000+00:00",8597
"2023-10-26T06:40:00.000+00:00",10197
"2023-10-26T07:10:00.000+00:00",9955
"2023-10-26T07:40:00.000+00:00",9169
"2023-10-26T09:10:00.000+00:00",10873
"2023-10-26T09:40:00.000+00:00",8698
"2023-10-26T10:10:00.000+00:00",7971
"2023-10-26T11:30:00.000+00:00",11401
"2023-10-26T11:40:00.000+00:00",8907
"2023-10-26T12:10:00.000+00:00",12564
"2023-10-26T12:40:00.000+00:00",12373
"2023-10-26T14:00:00.000+00:00",27167
"2023-10-26T14:40:00.000+00:00",12651
"2023-10-26T15:10:00.000+00:00",15417
"2023-09-28T18:00:00.000+00:00",15199
"2023-09-28T19:20:00.000+00:00",24083
"2023-09-28T20:00:00.000+00:00",13167
"2023-09-28T20:30:00.000+00:00",10717
"2023-09-28T21:50:00.000+00:00",6986
"2023-09-28T22:20:00.000+00:00",6163
"2023-09-28T22:30:00.000+00:00",6398
"2023-09-28T23:00:00.000+00:00",8122
"2023-09-29T00:20:00.000+00:00",6484
"2023-09-29T00:50:00.000+00:00",5990
"2023-09-29T01:30:00.000+00:00",8014
"2023-09-29T02:50:00.000+00:00",5466
"2023-09-29T03:20:00.000+00:00",5240
"2023-09-29T03:50:00.000+00:00",5037
"2023-09-29T04:00:00.000+00:00",9891
"2023-09-29T05:20:00.000+00:00",5167
"2023-09-29T05:50:00.000+00:00",5211
"2023-09-29T06:20:00.000+00:00",6101
"2023-09-29T07:50:00.000+00:00",10951
"2023-09-29T08:20:00.000+00:00",9724
"2023-09-29T08:50:00.000+00:00",8862
"2023-09-29T09:20:00.000+00:00",7650
"2023-09-29T10:20:00.000+00:00",7922
"2023-09-29T10:50:00.000+00:00",8370
"2023-09-29T11:20:00.000+00:00",8977
"2023-09-29T11:50:00.000+00:00",8243
"2023-09-29T12:50:00.000+00:00",10200
"2023-09-29T13:20:00.000+00:00",14125
"2023-09-29T13:50:00.000+00:00",11415
"2023-09-29T14:20:00.000+00:00",13470
"2023-09-29T14:50:00.000+00:00",25169
"2023-09-29T15:10:00.000+00:00",13203
"2023-09-29T15:40:00.000+00:00",10338
"2023-09-29T17:00:00.000+00:00",14116
"2023-09-29T17:30:00.000+00:00",9603
"2023-09-29T18:10:00.000+00:00",9512
"2023-09-29T19:30:00.000+00:00",23095
"2023-09-29T20:00:00.000+00:00",11699
"2023-09-29T20:30:00.000+00:00",8383
"2023-09-29T20:40:00.000+00:00",7451
"2023-09-29T22:00:00.000+00:00",7954
"2023-09-29T22:30:00.000+00:00",7421
"2023-09-29T23:00:00.000+00:00",6179
"2023-09-30T00:30:00.000+00:00",4800
"2023-09-30T01:00:00.000+00:00",5899
"2023-09-30T01:30:00.000+00:00",3700
"2023-09-30T02:00:00.000+00:00",5574
"2023-09-30T03:00:00.000+00:00",16115
"2023-09-30T03:30:00.000+00:00",8745
"2023-09-30T04:00:00.000+00:00",5136
"2023-09-30T04:30:00.000+00:00",4474
"2023-09-30T05:30:00.000+00:00",4039
"2023-09-30T06:00:00.000+00:00",6432
"2023-09-30T06:30:00.000+00:00",5606
"2023-09-30T07:00:00.000+00:00",6518
"2023-09-30T07:30:00.000+00:00",4471
"2023-09-30T08:00:00.000+00:00",5736
"2023-09-30T08:30:00.000+00:00",5552
"2023-09-30T09:00:00.000+00:00",5549
"2023-09-30T09:30:00.000+00:00",4828
"2023-09-30T10:00:00.000+00:00",5800
"2023-09-30T11:00:00.000+00:00",7679
"2023-09-30T11:30:00.000+00:00",5339
"2023-09-30T12:00:00.000+00:00",7358
"2023-09-30T12:30:00.000+00:00",4945
"2023-09-30T13:30:00.000+00:00",3795
"2023-09-30T14:00:00.000+00:00",6558
"2023-09-30T14:30:00.000+00:00",4340
"2023-09-30T15:00:00.000+00:00",5684
"2023-09-30T16:30:00.000+00:00",3373
"2023-09-30T17:00:00.000+00:00",5052
"2023-09-30T17:30:00.000+00:00",2874
"2023-09-30T18:50:00.000+00:00",4359
"2023-09-30T19:10:00.000+00:00",4497
"2023-09-30T20:30:00.000+00:00",3502
"2023-09-30T21:00:00.000+00:00",4274
"2023-09-30T21:30:00.000+00:00",3434
"2023-09-30T21:40:00.000+00:00",3408
"2023-09-30T23:00:00.000+00:00",4661
"2023-09-30T23:30:00.000+00:00",3292
"2023-10-01T00:00:00.000+00:00",6000
"2023-10-01T01:30:00.000+00:00",2848
"2023-10-01T02:00:00.000+00:00",3852
"2023-10-01T02:30:00.000+00:00",3141
"2023-10-01T03:00:00.000+00:00",18700
"2023-10-01T04:00:00.000+00:00",4585
"2023-10-01T04:30:00.000+00:00",2625
"2023-10-01T05:00:00.000+00:00",8786
"2023-10-01T05:30:00.000+00:00",3649
"2023-10-01T06:30:00.000+00:00",4320
"2023-10-01T07:00:00.000+00:00",5304
"2023-10-01T07:30:00.000+00:00",4059
"2023-10-01T08:00:00.000+00:00",6323
"2023-10-01T08:30:00.000+00:00",3521
"2023-10-01T09:00:00.000+00:00",4429
"2023-10-01T09:30:00.000+00:00",4961
"2023-10-01T10:00:00.000+00:00",5302
"2023-10-01T10:30:00.000+00:00",3888
"2023-10-01T11:00:00.000+00:00",7358
"2023-10-01T12:00:00.000+00:00",6169
"2023-10-01T12:30:00.000+00:00",5871
"2023-10-01T13:00:00.000+00:00",7342
"2023-10-01T13:30:00.000+00:00",3872
"2023-10-01T14:30:00.000+00:00",4122
"2023-10-01T15:00:00.000+00:00",5172
"2023-10-01T15:30:00.000+00:00",3424
"2023-10-01T16:00:00.000+00:00",4880
"2023-10-01T17:30:00.000+00:00",3365
"2023-10-01T18:00:00.000+00:00",4791
"2023-10-01T18:30:00.000+00:00",3011
"2023-10-01T19:50:00.000+00:00",2715
"2023-10-01T20:00:00.000+00:00",4423
"2023-10-01T20:30:00.000+00:00",3305
"2023-10-01T21:00:00.000+00:00",4422
"2023-10-01T22:20:00.000+00:00",3145
"2023-10-01T22:40:00.000+00:00",2979
"2023-10-02T00:00:00.000+00:00",7095
"2023-10-02T00:30:00.000+00:00",4802
"2023-10-02T01:00:00.000+00:00",7715
"2023-10-02T02:30:00.000+00:00",4949
"2023-10-02T03:00:00.000+00:00",20000
"2023-10-02T03:30:00.000+00:00",10298
"2023-10-02T04:00:00.000+00:00",6873
"2023-10-02T05:00:00.000+00:00",11093
"2023-10-02T05:30:00.000+00:00",4946
"2023-10-02T06:00:00.000+00:00",9867
"2023-10-02T06:30:00.000+00:00",7526
"2023-10-02T07:30:00.000+00:00",10749
"2023-10-02T08:00:00.000+00:00",10180
"2023-10-02T08:30:00.000+00:00",9114
"2023-10-02T09:00:00.000+00:00",10715
"2023-10-02T09:30:00.000+00:00",10040
"2023-10-02T10:00:00.000+00:00",11562
"2023-10-02T10:30:00.000+00:00",6556
"2023-10-02T11:00:00.000+00:00",14752
"2023-10-02T11:30:00.000+00:00",10036
"2023-10-02T12:00:00.000+00:00",17864
"2023-10-02T13:00:00.000+00:00",21373
"2023-10-02T13:30:00.000+00:00",15604
"2023-10-02T14:00:00.000+00:00",27986
"2023-10-02T14:30:00.000+00:00",13814
"2023-10-02T15:30:00.000+00:00",18710
"2023-10-02T16:00:00.000+00:00",18921
"2023-10-02T16:30:00.000+00:00",11952
"2023-10-02T17:00:00.000+00:00",16588
"2023-10-02T18:30:00.000+00:00",11273
"2023-10-02T19:00:00.000+00:00",12729
"2023-10-02T19:30:00.000+00:00",11699
"2023-10-02T20:50:00.000+00:00",8095
"2023-10-02T21:00:00.000+00:00",11114
"2023-10-02T21:30:00.000+00:00",8851
"2023-10-02T22:00:00.000+00:00",9924
"2023-10-02T23:20:00.000+00:00",8798
"2023-10-03T00:00:00.000+00:00",8904
"2023-10-03T00:30:00.000+00:00",6253
"2023-10-03T01:50:00.000+00:00",6855
"2023-10-03T02:20:00.000+00:00",6519
"2023-10-03T03:30:00.000+00:00",10633
"2023-10-03T04:00:00.000+00:00",7432
"2023-10-03T04:30:00.000+00:00",5536
"2023-10-03T05:00:00.000+00:00",11491
"2023-10-03T06:00:00.000+00:00",11968
"2023-10-03T06:30:00.000+00:00",8001
"2023-10-03T07:00:00.000+00:00",14886
"2023-10-03T07:30:00.000+00:00",10289
"2023-10-03T08:30:00.000+00:00",10448
"2023-10-03T09:00:00.000+00:00",10612
"2023-10-03T09:30:00.000+00:00",9382
"2023-10-03T10:00:00.000+00:00",12542
"2023-10-03T10:30:00.000+00:00",8778
"2023-10-03T11:00:00.000+00:00",16666
"2023-10-03T11:30:00.000+00:00",14120
"2023-10-03T12:00:00.000+00:00",16115
"2023-10-03T12:30:00.000+00:00",15875
"2023-10-03T13:00:00.000+00:00",23524
"2023-10-03T14:00:00.000+00:00",22138
"2023-10-03T14:30:00.000+00:00",32452
"2023-10-03T15:00:00.000+00:00",36867
"2023-10-03T15:30:00.000+00:00",26610
"2023-10-03T16:30:00.000+00:00",11163
"2023-10-03T17:00:00.000+00:00",17931
"2023-10-03T17:30:00.000+00:00",11647
"2023-10-03T18:00:00.000+00:00",15827
"2023-10-03T19:30:00.000+00:00",10163
"2023-10-03T20:00:00.000+00:00",11949
"2023-10-03T20:30:00.000+00:00",9231
"2023-10-03T21:50:00.000+00:00",6564
"2023-10-03T22:00:00.000+00:00",9060
"2023-10-03T22:30:00.000+00:00",6010
"2023-10-03T23:00:00.000+00:00",7329
"2023-10-04T00:20:00.000+00:00",4902
"2023-10-04T01:00:00.000+00:00",7610
"2023-10-04T01:30:00.000+00:00",5736
"2023-10-04T02:50:00.000+00:00",5537
"2023-10-04T03:20:00.000+00:00",5436
"2023-10-04T03:30:00.000+00:00",10934
"2023-10-04T04:00:00.000+00:00",8176
"2023-10-04T05:20:00.000+00:00",9467
"2023-10-04T05:50:00.000+00:00",9565
"2023-10-04T07:00:00.000+00:00",11560
"2023-10-04T07:30:00.000+00:00",9184
"2023-10-04T08:00:00.000+00:00",11779
"2023-10-04T08:30:00.000+00:00",12331
"2023-10-04T09:30:00.000+00:00",10986
"2023-10-04T10:00:00.000+00:00",13969
"2023-10-04T10:30:00.000+00:00",9300
"2023-10-04T11:00:00.000+00:00",15343
"2023-10-04T11:30:00.000+00:00",10435
"2023-10-04T12:00:00.000+00:00",21342
"2023-10-04T12:30:00.000+00:00",13120
"2023-10-04T13:00:00.000+00:00",19472
"2023-10-04T13:30:00.000+00:00",38339
"2023-10-04T14:00:00.000+00:00",43433
"2023-10-04T15:00:00.000+00:00",30920
